obs,TankNumb,Culture,Temperature,SingleOrClump,RecruitID,RecruitID2,Day,Area,Polyps
6387,31,31mix,31C,s,5,31_5,72,,
6388,31,31mix,31C,s,6,31_6,72,,
6390,31,31mix,31C,s,8,31_8,72,1.94458,4
6391,31,31mix,31C,s,16,31_16,72,,
6392,31,31mix,31C,s,17,31_17,72,,
6393,31,31mix,31C,s,18,31_18,72,2.765858,5
6394,31,31mix,31C,s,19,31_19,72,1.310384,3
6396,31,31mix,31C,s,22,31_22,72,1.92143,3
6397,31,31mix,31C,s,23,31_23,72,1.046315,2
6399,31,31mix,31C,s,29,31_29,72,1.200019,2
6400,31,31mix,31C,s,30,31_30,72,1.490468,2
6402,31,31mix,31C,s,32,31_32,72,1.079963,2
6403,31,31mix,31C,s,33,31_33,72,,
6405,31,31mix,31C,s,34b,31_34b,72,1.16018,1
6406,31,31mix,31C,s,35,31_35,72,0.920338,2
6407,31,31mix,31C,s,36,31_36,72,1.800836,4
6408,31,31mix,31C,s,37,31_37,72,1.103113,3
6409,31,31mix,31C,s,38,31_38,72,1.983611,5
6410,31,31mix,31C,s,39,31_39,72,0.708221,2
6411,31,31mix,31C,s,40,31_40,72,0.760173,2
6413,31,31mix,31C,s,20,31_20,72,,
6415,31,31mix,31C,s,43,31_43,72,1.699354,5
6418,31,31mix,31C,s,45b,31_45b,72,1.48643,2
6419,31,31mix,31C,s,56,31_56,72,,
6420,31,31mix,31C,s,57,31_57,72,1.086154,1
6421,31,31mix,31C,s,58,31_58,72,,
6422,31,31mix,31C,s,59,31_59,72,,
6423,31,31mix,31C,s,60,31_60,72,1.482661,4
6424,31,31mix,31C,s,61,31_61,72,1.176062,4
6426,31,31mix,31C,s,63,31_63,72,1.403252,3
6427,31,31mix,31C,s,64,31_64,72,2.486715,4
6428,31,31mix,31C,s,65,31_65,72,,
6429,31,31mix,31C,s,66,31_66,72,2.882145,5
6430,31,31mix,31C,s,9,31_9,72,1.797337,3
6432,31,31mix,31C,s,11,31_11,72,,
6433,31,31mix,31C,s,12,31_12,72,,
6434,31,31mix,31C,s,13,31_13,72,,
6435,31,31mix,31C,s,14,31_14,72,,
6436,31,31mix,31C,s,15,31_15,72,,
6437,31,31mix,31C,s,25,31_25,72,,
6438,31,31mix,31C,s,26,31_26,72,,
6439,31,31mix,31C,s,27,31_27,72,,
6441,31,31mix,31C,s,46,31_46,72,1.085347,3
6442,31,31mix,31C,s,47,31_47,72,,
6443,31,31mix,31C,s,48,31_48,72,,
6444,31,31mix,31C,s,49,31_49,72,,
6445,31,31mix,31C,s,50,31_50,72,,
6446,31,31mix,31C,s,51,31_51,72,0.67565,3
6447,31,31mix,31C,s,52,31_52,72,0.963407,2
6448,31,31mix,31C,s,53,31_53,72,,
6450,31,31mix,31C,s,55,31_55,72,,
6451,31,31mix,31C,s,67,31_67,72,,
6452,31,31mix,31C,s,68,31_68,72,0.985749,3
6453,31,31mix,31C,s,69,31_69,72,,
6454,31,31mix,31C,s,70,31_70,72,3.446892,5
6455,31,31mix,31C,s,71,31_71,72,0.62612,1
6458,31,31mix,31C,s,75,31_75,72,,
6459,31,31mix,31C,s,76,31_76,72,1.931659,5
6460,31,31mix,31C,s,77,31_77,72,1.083193,1
6461,31,31mix,31C,s,78,31_78,72,1.920353,5
6462,31,31mix,31C,s,79,31_79,72,,
6464,31,31mix,31C,s,81,31_81,72,,
6465,31,31mix,31C,s,82,31_82,72,2.004338,5
6466,31,31mix,31C,s,94,31_94,72,1.719273,4
6468,31,31mix,31C,s,96,31_96,72,0.683725,2
6469,31,31mix,31C,s,97,31_97,72,,
6470,31,31mix,31C,s,98,31_98,72,0.839852,1
6472,31,31mix,31C,s,100,31_100,72,1.20971,2
6473,31,31mix,31C,s,101,31_101,72,2.317937,5
6474,31,31mix,31C,s,102,31_102,72,,
6475,31,31mix,31C,s,110,31_110,72,,
6476,31,31mix,31C,s,111,31_111,72,1.691817,4
6478,31,31mix,31C,s,113,31_113,72,,
6479,31,31mix,31C,s,114,31_114,72,,
6480,31,31mix,31C,s,115,31_115,72,,
6481,31,31mix,31C,s,116,31_116,72,,
6482,31,31mix,31C,s,117,31_117,72,,
6484,31,31mix,31C,s,119,31_119,72,,
6486,31,31mix,31C,s,83,31_83,72,0.617237,1
6487,31,31mix,31C,s,84,31_84,72,1.238512,3
6488,31,31mix,31C,s,85,31_85,72,,
6489,31,31mix,31C,s,86,31_86,72,,
6490,31,31mix,31C,s,87,31_87,72,,
6491,31,31mix,31C,s,88,31_88,72,,
6493,31,31mix,31C,s,90,31_90,72,,
6494,31,31mix,31C,s,91,31_91,72,,
6495,31,31mix,31C,s,92,31_92,72,,
6496,31,31mix,31C,s,93,31_93,72,,
6497,31,31mix,31C,s,87a,31_87a,72,,
6498,31,31mix,31C,s,103,31_103,72,1.264085,1
6499,31,31mix,31C,s,104,31_104,72,,
6500,31,31mix,31C,s,105,31_105,72,,
6501,31,31mix,31C,s,106,31_106,72,,
6502,31,31mix,31C,s,107,31_107,72,,
6503,31,31mix,31C,s,108,31_108,72,,
6504,31,31mix,31C,s,109,31_109,72,,
6505,31,31mix,31C,s,121,31_121,72,,
6506,31,31mix,31C,s,122,31_122,72,2.541897,6
6507,34,31mix,31C,s,1,34_1,72,0.750059,3
6508,34,31mix,31C,s,2,34_2,72,,
6509,34,31mix,31C,s,3,34_3,72,,
6511,34,31mix,31C,s,5,34_5,72,1.652853,5
6513,34,31mix,31C,s,7,34_7,72,2.191432,3
6514,34,31mix,31C,s,13,34_13,72,,
6515,34,31mix,31C,s,14,34_14,72,1.566072,4
6516,34,31mix,31C,s,16,34_16,72,2.328948,3
6517,34,31mix,31C,s,17,34_17,72,,
6518,34,31mix,31C,s,18b,34_18b,72,,
6519,34,31mix,31C,s,18a,34_18a,72,1.073153,2
6520,34,31mix,31C,s,20,34_20,72,2.684351,4
6522,34,31mix,31C,s,22,34_22,72,1.393577,3
6523,34,31mix,31C,s,23,34_23,72,,
6524,34,31mix,31C,s,24,34_24,72,,
6525,34,31mix,31C,s,25,34_25,72,0.528966,1
6527,34,31mix,31C,s,33,34_33,72,,
6530,34,31mix,31C,s,36,34_36,72,2.295036,4
6531,34,31mix,31C,s,37,34_37,72,2.870998,5
6532,34,31mix,31C,s,38,34_38,72,,
6533,34,31mix,31C,s,39,34_39,72,,
6534,34,31mix,31C,s,40,34_40,72,0.897721,3
6535,34,31mix,31C,s,41,34_41,72,,
6536,34,31mix,31C,s,42,34_42,72,1.191176,2
6537,34,31mix,31C,s,43,34_43,72,1.653387,4
6538,34,31mix,31C,s,44,34_44,72,1.473416,5
6539,34,31mix,31C,s,45,34_45,72,,
6540,34,31mix,31C,s,46,34_46,72,1.182631,4
6541,34,31mix,31C,s,47,34_47,72,0.700126,1
6542,34,31mix,31C,s,48,34_48,72,1.987429,4
6543,34,31mix,31C,s,59,34_59,72,,
6544,34,31mix,31C,s,60,34_60,72,2.338827,4
6545,34,31mix,31C,s,61,34_61,72,1.432295,3
6546,34,31mix,31C,s,62,34_62,72,1.17649,2
6547,34,31mix,31C,s,63,34_63,72,1.740436,4
6548,34,31mix,31C,s,64,34_64,72,1.444845,3
6549,34,31mix,31C,s,65,34_65,72,,
6550,34,31mix,31C,s,66,34_66,72,1.27235,3
6551,34,31mix,31C,s,67,34_67,72,2.988487,7
6552,34,31mix,31C,s,68,34_68,72,,
6553,34,31mix,31C,s,69,34_69,72,,
6554,34,31mix,31C,s,19,34_19,72,1.926816,4
6555,34,31mix,31C,s,8,34_8,72,,
6556,34,31mix,31C,s,9,34_9,72,,
6557,34,31mix,31C,s,10,34_10,72,,
6559,34,31mix,31C,s,12,34_12,72,,
6560,34,31mix,31C,s,27,34_27,72,1.21414,3
6561,34,31mix,31C,s,28,34_28,72,0.699859,1
6562,34,31mix,31C,s,29,34_29,72,1.489971,2
6563,34,31mix,31C,s,30,34_30,72,,
6564,34,31mix,31C,s,31,34_31,72,0.618151,2
6565,34,31mix,31C,s,32,34_32,72,1.000791,2
6566,34,31mix,31C,s,49,34_49,72,,
6567,34,31mix,31C,s,50,34_50,72,,
6568,34,31mix,31C,s,51,34_51,72,,
6569,34,31mix,31C,s,52,34_52,72,,
6571,34,31mix,31C,s,54,34_54,72,,
6572,34,31mix,31C,s,55,34_55,72,,
6573,34,31mix,31C,s,56,34_56,72,,
6574,34,31mix,31C,s,57,34_57,72,,
6575,34,31mix,31C,s,58,34_58,72,,
6576,34,31mix,31C,s,71,34_71,72,0.801327,2
6577,34,31mix,31C,s,70,34_70,72,,
6578,34,31mix,31C,s,80,34_80,72,,
6579,34,31mix,31C,s,81,34_81,72,,
6580,34,31mix,31C,s,82,34_82,72,2.564459,4
6581,34,31mix,31C,s,83a,34_83a,72,,
6582,34,31mix,31C,s,83b,34_83b,72,,
6583,34,31mix,31C,s,84,34_84,72,,
6584,34,31mix,31C,s,85,34_85,72,,
6587,34,31mix,31C,s,88,34_88,72,,
6588,34,31mix,31C,s,89,34_89,72,0.904129,3
6590,34,31mix,31C,s,91,34_91,72,,
6594,34,31mix,31C,s,95,34_95,72,,
6595,34,31mix,31C,s,96,34_96,72,2.039498,5
6596,34,31mix,31C,s,97,34_97,72,,
6597,34,31mix,31C,s,98,34_98,72,,
6598,34,31mix,31C,s,99,34_99,72,,
6599,34,31mix,31C,s,100,34_100,72,1.469411,3
6600,34,31mix,31C,s,101,34_101,72,,
6601,34,31mix,31C,s,102,34_102,72,,
6602,34,31mix,31C,s,111,34_111,72,,
6604,34,31mix,31C,s,113,34_113,72,,
6605,34,31mix,31C,s,114,34_114,72,1.522281,4
6608,34,31mix,31C,s,117,34_117,72,,
6609,34,31mix,31C,s,118,34_118,72,,
6610,34,31mix,31C,s,128,34_128,72,,
6611,34,31mix,31C,s,129,34_129,72,,
6612,34,31mix,31C,s,103,34_103,72,,
6614,34,31mix,31C,s,105,34_105,72,,
6615,34,31mix,31C,s,106,34_106,72,,
6617,34,31mix,31C,s,108,34_108,72,,
6618,34,31mix,31C,s,109,34_109,72,,
6619,34,31mix,31C,s,110,34_110,72,,
6620,34,31mix,31C,s,119,34_119,72,,
6622,34,31mix,31C,s,121,34_121,72,,
6623,34,31mix,31C,s,122,34_122,72,,
6624,34,31mix,31C,s,123,34_123,72,,
6625,34,31mix,31C,s,124,34_124,72,,
6626,34,31mix,31C,s,125,34_125,72,,
6627,34,31mix,31C,s,126,34_126,72,,
6628,34,31mix,31C,s,127,34_127,72,,
6629,9,Wtmix,31C,s,1,9_1,72,1.402113,3
6630,9,Wtmix,31C,s,2,9_2,72,2.88846,6
6631,9,Wtmix,31C,s,3,9_3,72,1.995253,6
6632,9,Wtmix,31C,s,4,9_4,72,1.358785,3
6633,9,Wtmix,31C,s,5,9_5,72,3.134974,4
6634,9,Wtmix,31C,s,6,9_6,72,1.01162,3
6635,9,Wtmix,31C,s,15,9_15,72,1.501149,4
6636,9,Wtmix,31C,s,16,9_16,72,1.392425,3
6637,9,Wtmix,31C,s,17,9_17,72,0.740079,1
6638,9,Wtmix,31C,s,18,9_18,72,,
6639,9,Wtmix,31C,s,21,9_21,72,1.587267,4
6640,9,Wtmix,31C,s,19,9_19,72,0.916621,3
6641,9,Wtmix,31C,s,20,9_20,72,2.439569,4
6643,9,Wtmix,31C,s,24,9_24,72,0.547927,1
6645,9,Wtmix,31C,s,25,9_25,72,,
6648,9,Wtmix,31C,s,32,9_32,72,3.566104,5
6649,9,Wtmix,31C,s,33,9_33,72,,
6650,9,Wtmix,31C,s,35,9_35,72,,
6651,9,Wtmix,31C,s,34,9_34,72,3.801583,7
6653,9,Wtmix,31C,s,38,9_38,72,,
6654,9,Wtmix,31C,s,36,9_36,72,0.639697,1
6655,9,Wtmix,31C,s,39,9_39,72,1.217497,3
6656,9,Wtmix,31C,s,42,9_42,72,,
6657,9,Wtmix,31C,s,40,9_40,72,,
6658,9,Wtmix,31C,s,41,9_41,72,,
6660,9,Wtmix,31C,s,43,9_43,72,,
6661,9,Wtmix,31C,s,45,9_45,72,,
6662,9,Wtmix,31C,s,46,9_46,72,2.455178,5
6663,9,Wtmix,31C,s,55,9_55,72,,
6664,9,Wtmix,31C,s,56,9_56,72,,
6665,9,Wtmix,31C,s,57,9_57,72,,
6666,9,Wtmix,31C,s,58,9_58,72,2.002788,4
6667,9,Wtmix,31C,s,59,9_59,72,1.519449,3
6668,9,Wtmix,31C,s,60,9_60,72,,
6669,9,Wtmix,31C,s,61,9_61,72,3.691244,7
6672,9,Wtmix,31C,s,7,9_7,72,,
6674,9,Wtmix,31C,s,10,9_10,72,,
6675,9,Wtmix,31C,s,11,9_11,72,,
6676,9,Wtmix,31C,s,12,9_12,72,,
6677,9,Wtmix,31C,s,13,9_13,72,,
6678,9,Wtmix,31C,s,14,9_14,72,,
6679,9,Wtmix,31C,s,26,9_26,72,,
6681,9,Wtmix,31C,s,30,9_30,72,,
6682,9,Wtmix,31C,s,28,9_28,72,,
6683,9,Wtmix,31C,s,29,9_29,72,,
6685,9,Wtmix,31C,s,47,9_47,72,1.413147,4
6686,9,Wtmix,31C,s,48,9_48,72,2.733986,6
6687,9,Wtmix,31C,s,49,9_49,72,1.28693,5
6688,9,Wtmix,31C,s,50,9_50,72,1.57408,4
6689,9,Wtmix,31C,s,51,9_51,72,1.498458,6
6690,9,Wtmix,31C,s,52,9_52,72,,
6691,9,Wtmix,31C,s,53,9_53,72,,
6692,9,Wtmix,31C,s,54,9_54,72,,
6695,9,Wtmix,31C,s,65,9_65,72,,
6696,9,Wtmix,31C,s,66,9_66,72,,
6697,9,Wtmix,31C,s,67,9_67,72,,
6698,9,Wtmix,31C,s,68,9_68,72,,
6699,9,Wtmix,31C,s,69,9_69,72,,
6700,9,Wtmix,31C,s,70,9_70,72,,
6702,9,Wtmix,31C,s,80,9_80,72,1.311151,3
6703,9,Wtmix,31C,s,81,9_81,72,,
6704,9,Wtmix,31C,s,82,9_82,72,2.004403,4
6705,9,Wtmix,31C,s,83,9_83,72,,
6706,9,Wtmix,31C,s,84,9_84,72,1.122767,1
6708,9,Wtmix,31C,s,86,9_86,72,,
6709,9,Wtmix,31C,s,71,9_71,72,0.851225,2
6710,9,Wtmix,31C,s,72,9_72,72,2.162107,5
6711,9,Wtmix,31C,s,78,9_78,72,1.142682,3
6712,9,Wtmix,31C,s,73,9_73,72,2.32627,4
6715,9,Wtmix,31C,s,74,9_74,72,,
6716,9,Wtmix,31C,s,77,9_77,72,,
6717,18,Wtmix,31C,s,1,18_1,72,1.535596,1
6718,18,Wtmix,31C,s,2,18_2,72,1.952732,4
6719,18,Wtmix,31C,s,3,18_3,72,1.222879,2
6720,18,Wtmix,31C,s,4,18_4,72,1.914517,5
6721,18,Wtmix,31C,s,5,18_5,72,1.005162,3
6722,18,Wtmix,31C,s,6,18_6,72,2.135195,5
6723,18,Wtmix,31C,s,7,18_7,72,,
6725,18,Wtmix,31C,s,15,18_15,72,,
6726,18,Wtmix,31C,s,16,18_16,72,,
6727,18,Wtmix,31C,s,17,18_17,72,1.265939,1
6728,18,Wtmix,31C,s,18,18_18,72,2.779198,5
6731,18,Wtmix,31C,s,27,18_27,72,,
6732,18,Wtmix,31C,s,29,18_29,72,2.314698,6
6733,18,Wtmix,31C,s,30,18_30,72,0.579145,1
6734,18,Wtmix,31C,s,31,18_31,72,3.187452,6
6735,18,Wtmix,31C,s,33,18_33,72,2.432034,5
6737,18,Wtmix,31C,s,34,18_34,72,1.606375,5
6738,18,Wtmix,31C,s,35,18_35,72,2.917525,6
6739,18,Wtmix,31C,s,36,18_36,72,0.609018,1
6741,18,Wtmix,31C,s,38,18_38,72,1.874418,3
6742,18,Wtmix,31C,s,39,18_39,72,1.831897,3
6743,18,Wtmix,31C,s,40,18_40,72,1.499534,4
6744,18,Wtmix,31C,s,41,18_41,72,0.841806,2
6745,18,Wtmix,31C,s,42,18_42,72,2.277828,4
6746,18,Wtmix,31C,s,54,18_54,72,3.003105,4
6747,18,Wtmix,31C,s,55,18_55,72,2.762243,6
6748,18,Wtmix,31C,s,56,18_56,72,1.052527,3
6749,18,Wtmix,31C,s,57,18_57,72,1.297695,3
6750,18,Wtmix,31C,s,58,18_58,72,1.886259,4
6751,18,Wtmix,31C,s,59,18_59,72,0.0977442,1
6752,18,Wtmix,31C,s,63,18_63,72,2.839481,6
6753,18,Wtmix,31C,s,64,18_64,72,0.491412,1
6754,18,Wtmix,31C,s,59b,18_59b,72,0.830772,2
6755,18,Wtmix,31C,s,8,18_8,72,,
6756,18,Wtmix,31C,s,9,18_9,72,,
6757,18,Wtmix,31C,s,10,18_10,72,,
6759,18,Wtmix,31C,s,12,18_12,72,,
6760,18,Wtmix,31C,s,13,18_13,72,,
6761,18,Wtmix,31C,s,20,18_20,72,,
6762,18,Wtmix,31C,s,21,18_21,72,,
6763,18,Wtmix,31C,s,22,18_22,72,,
6764,18,Wtmix,31C,s,23,18_23,72,,
6765,18,Wtmix,31C,s,24,18_24,72,,
6766,18,Wtmix,31C,s,26,18_26,72,,
6767,18,Wtmix,31C,s,25,18_25,72,,
6768,18,Wtmix,31C,s,25b,18_25b,72,0.808166,1
6769,18,Wtmix,31C,s,43,18_43,72,4.524977,7
6770,18,Wtmix,31C,s,44,18_44,72,,
6771,18,Wtmix,31C,s,45,18_45,72,1.716714,3
6772,18,Wtmix,31C,s,46,18_46,72,,
6773,18,Wtmix,31C,s,47,18_47,72,,
6774,18,Wtmix,31C,s,48,18_48,72,,
6775,18,Wtmix,31C,s,49,18_49,72,,
6776,18,Wtmix,31C,s,50,18_50,72,,
6779,18,Wtmix,31C,s,53,18_53,72,,
6780,18,Wtmix,31C,s,60,18_60,72,1.902137,4
6781,18,Wtmix,31C,s,61,18_61,72,3.925109,7
6782,18,Wtmix,31C,s,62,18_62,72,1.511645,3
6784,18,Wtmix,31C,s,66,18_66,72,,
6785,18,Wtmix,31C,s,67,18_67,72,,
6786,18,Wtmix,31C,s,68,18_68,72,1.410994,3
6787,18,Wtmix,31C,s,69,18_69,72,2.286171,4
6788,18,Wtmix,31C,s,70,18_70,72,,
6789,18,Wtmix,31C,s,71,18_71,72,4.277117,6
6790,18,Wtmix,31C,s,72,18_72,72,,
6791,18,Wtmix,31C,s,73,18_73,72,,
6792,18,Wtmix,31C,s,74,18_74,72,0.6327,2
6794,18,Wtmix,31C,s,76,18_76,72,,
6795,18,Wtmix,31C,s,80,18_80,72,1.642437,4
6796,18,Wtmix,31C,s,81,18_81,72,,
6797,18,Wtmix,31C,s,82,18_82,72,2.441453,4
6798,18,Wtmix,31C,s,83,18_83,72,,
6799,18,Wtmix,31C,s,78,18_78,72,,
6800,18,Wtmix,31C,s,79,18_79,72,,
6801,29,Wtmix,31C,s,1,29_1,72,2.66626,4
6802,29,Wtmix,31C,s,2,29_2,72,2.284289,5
6803,29,Wtmix,31C,s,3,29_3,72,1.951848,4
6804,29,Wtmix,31C,s,4,29_4,72,1.950233,3
6805,29,Wtmix,31C,s,5,29_5,72,3.026696,6
6806,29,Wtmix,31C,s,6,29_6,72,2.083209,1
6807,29,Wtmix,31C,s,13,29_13,72,,
6808,29,Wtmix,31C,s,14,29_14,72,2.519555,6
6809,29,Wtmix,31C,s,15,29_15,72,2.452259,4
6810,29,Wtmix,31C,s,16,29_16,72,3.663315,7
6811,29,Wtmix,31C,s,17,29_17,72,2.499636,4
6812,29,Wtmix,31C,s,17a,29_17a,72,,
6813,29,Wtmix,31C,s,18,29_18,72,,
6814,29,Wtmix,31C,s,19,29_19,72,1.753729,3
6815,29,Wtmix,31C,s,20,29_20,72,1.544573,2
6816,29,Wtmix,31C,s,21,29_21,72,0.911454,3
6817,29,Wtmix,31C,s,31,29_31,72,5.780172,9
6819,29,Wtmix,31C,s,33,29_33,72,1.859249,3
6820,29,Wtmix,31C,s,34,29_34,72,,
6821,29,Wtmix,31C,s,35,29_35,72,1.42721,2
6822,29,Wtmix,31C,s,36,29_36,72,1.865978,5
6823,29,Wtmix,31C,s,37,29_37,72,1.851173,4
6824,29,Wtmix,31C,s,37a,29_37a,72,,
6825,29,Wtmix,31C,s,38,29_38,72,,
6826,29,Wtmix,31C,s,39,29_39,72,5.84343,8
6827,29,Wtmix,31C,s,40,29_40,72,4.05067,5
6828,29,Wtmix,31C,s,42,29_42,72,1.614292,4
6829,29,Wtmix,31C,s,43,29_43,72,11.949583,16
6830,29,Wtmix,31C,s,44,29_44,72,3.634781,4
6831,29,Wtmix,31C,s,45,29_45,72,1.474855,2
6832,29,Wtmix,31C,s,45a,29_45a,72,,
6834,29,Wtmix,31C,s,47,29_47,72,2.4423,6
6837,29,Wtmix,31C,s,50,29_50,72,,
6838,29,Wtmix,31C,s,51,29_51,72,2.81135,4
6839,29,Wtmix,31C,s,52,29_52,72,0.976597,2
6840,29,Wtmix,31C,s,53,29_53,72,1.720619,3
6842,29,Wtmix,31C,s,60,29_60,72,2.634766,6
6843,29,Wtmix,31C,s,61,29_61,72,4.596573,7
6844,29,Wtmix,31C,s,62,29_62,72,2.191959,5
6845,29,Wtmix,31C,s,63,29_63,72,1.297732,3
6846,29,Wtmix,31C,s,7,29_7,72,,
6847,29,Wtmix,31C,s,8,29_8,72,,
6848,29,Wtmix,31C,s,9,29_9,72,,
6849,29,Wtmix,31C,s,11,29_11,72,,
6850,29,Wtmix,31C,s,12,29_12,72,,
6851,29,Wtmix,31C,s,23,29_23,72,,
6852,29,Wtmix,31C,s,22,29_22,72,,
6855,29,Wtmix,31C,s,26,29_26,72,,
6856,29,Wtmix,31C,s,28,29_28,72,,
6857,29,Wtmix,31C,s,29,29_29,72,,
6859,29,Wtmix,31C,s,55,29_55,72,,
6860,29,Wtmix,31C,s,56,29_56,72,,
6861,29,Wtmix,31C,s,57,29_57,72,,
6862,29,Wtmix,31C,s,58,29_58,72,,
6863,29,Wtmix,31C,s,59,29_59,72,,
6865,29,Wtmix,31C,s,65,29_65,72,,
6866,29,Wtmix,31C,s,66,29_66,72,,
6867,29,Wtmix,31C,s,67,29_67,72,,
6868,29,Wtmix,31C,s,68,29_68,72,,
6869,29,Wtmix,31C,s,10,29_10,72,,
6870,29,Wtmix,31C,s,27,29_27,72,,
6871,29,Wtmix,31C,s,69a,29_69a,72,1.425325,2
6874,29,Wtmix,31C,s,71,29_71,72,,
6876,29,Wtmix,31C,s,73,29_73,72,,
6877,29,Wtmix,31C,s,74,29_74,72,,
6878,29,Wtmix,31C,s,81,29_81,72,,
6879,29,Wtmix,31C,s,75,29_75,72,,
6880,29,Wtmix,31C,s,76,29_76,72,,
6881,29,Wtmix,31C,s,77,29_77,72,,
6882,29,Wtmix,31C,s,78,29_78,72,,
6883,29,Wtmix,31C,s,79,29_79,72,1.129493,1
6884,29,Wtmix,31C,s,80,29_80,72,,
6885,10,Wtmix,32.5C,s,1,10_1,72,,
6886,10,Wtmix,32.5C,s,2,10_2,72,,
6887,10,Wtmix,32.5C,s,3,10_3,72,,
6888,10,Wtmix,32.5C,s,4,10_4,72,,
6889,10,Wtmix,32.5C,s,5,10_5,72,,
6890,10,Wtmix,32.5C,s,20,10_20,72,,
6893,10,Wtmix,32.5C,s,22,10_22,72,,
6894,10,Wtmix,32.5C,s,24,10_24,72,,
6895,10,Wtmix,32.5C,s,23,10_23,72,,
6896,10,Wtmix,32.5C,s,25,10_25,72,,
6897,10,Wtmix,32.5C,s,26,10_26,72,,
6898,10,Wtmix,32.5C,s,27,10_27,72,,
6899,10,Wtmix,32.5C,s,28,10_28,72,,
6900,10,Wtmix,32.5C,s,29,10_29,72,,
6901,10,Wtmix,32.5C,s,40,10_40,72,,
6902,10,Wtmix,32.5C,s,41,10_41,72,,
6903,10,Wtmix,32.5C,s,42,10_42,72,,
6904,10,Wtmix,32.5C,s,43,10_43,72,,
6905,10,Wtmix,32.5C,s,44,10_44,72,,
6907,10,Wtmix,32.5C,s,46,10_46,72,,
6908,10,Wtmix,32.5C,s,47,10_47,72,,
6909,10,Wtmix,32.5C,s,48,10_48,72,,
6910,10,Wtmix,32.5C,s,49,10_49,72,,
6911,10,Wtmix,32.5C,s,51,10_51,72,,
6912,10,Wtmix,32.5C,s,53,10_53,72,,
6913,10,Wtmix,32.5C,s,52,10_52,72,,
6914,10,Wtmix,32.5C,s,52a,10_52a,72,,
6915,10,Wtmix,32.5C,s,62,10_62,72,,
6916,10,Wtmix,32.5C,s,63,10_63,72,,
6917,10,Wtmix,32.5C,s,64,10_64,72,,
6918,10,Wtmix,32.5C,s,65,10_65,72,,
6919,10,Wtmix,32.5C,s,66,10_66,72,,
6920,10,Wtmix,32.5C,s,67,10_67,72,,
6921,10,Wtmix,32.5C,s,68,10_68,72,,
6923,10,Wtmix,32.5C,s,70,10_70,72,,
6924,10,Wtmix,32.5C,s,71,10_71,72,,
6925,10,Wtmix,32.5C,s,72,10_72,72,,
6926,10,Wtmix,32.5C,s,73,10_73,72,,
6927,10,Wtmix,32.5C,s,74,10_74,72,,
6928,10,Wtmix,32.5C,s,75,10_75,72,,
6929,10,Wtmix,32.5C,s,6,10_6,72,,
6930,10,Wtmix,32.5C,s,7,10_7,72,,
6931,10,Wtmix,32.5C,s,8,10_8,72,,
6932,10,Wtmix,32.5C,s,9,10_9,72,,
6933,10,Wtmix,32.5C,s,10,10_10,72,,
6934,10,Wtmix,32.5C,s,11,10_11,72,,
6935,10,Wtmix,32.5C,s,12,10_12,72,,
6936,10,Wtmix,32.5C,s,13,10_13,72,,
6937,10,Wtmix,32.5C,s,14,10_14,72,,
6939,10,Wtmix,32.5C,s,15a,10_15a,72,,
6940,10,Wtmix,32.5C,s,17,10_17,72,,
6941,10,Wtmix,32.5C,s,18,10_18,72,,
6942,10,Wtmix,32.5C,s,30,10_30,72,,
6943,10,Wtmix,32.5C,s,31,10_31,72,,
6944,10,Wtmix,32.5C,s,32,10_32,72,,
6946,10,Wtmix,32.5C,s,34,10_34,72,,
6949,10,Wtmix,32.5C,s,37,10_37,72,,
6950,10,Wtmix,32.5C,s,38,10_38,72,,
6952,10,Wtmix,32.5C,s,55,10_55,72,,
6953,10,Wtmix,32.5C,s,56,10_56,72,,
6954,10,Wtmix,32.5C,s,54,10_54,72,,
6955,10,Wtmix,32.5C,s,59,10_59,72,,
6956,10,Wtmix,32.5C,s,60,10_60,72,,
6957,10,Wtmix,32.5C,s,61,10_61,72,,
6958,10,Wtmix,32.5C,s,61a,10_61a,72,,
6959,10,Wtmix,32.5C,s,76,10_76,72,,
6960,10,Wtmix,32.5C,s,58,10_58,72,,
6961,10,Wtmix,32.5C,s,78,10_78,72,,
6962,10,Wtmix,32.5C,s,79,10_79,72,,
6965,10,Wtmix,32.5C,s,82,10_82,72,,
6966,10,Wtmix,32.5C,s,83,10_83,72,,
6967,10,Wtmix,32.5C,s,84,10_84,72,,
6968,10,Wtmix,32.5C,s,88,10_88,72,,
6969,10,Wtmix,32.5C,s,85,10_85,72,,
6971,10,Wtmix,32.5C,s,86,10_86,72,,
6972,10,Wtmix,32.5C,s,87,10_87,72,,
6974,24,Wtmix,32.5C,s,2,24_2,72,,
6976,24,Wtmix,32.5C,s,4,24_4,72,,
6978,24,Wtmix,32.5C,s,13,24_13,72,,
6980,24,Wtmix,32.5C,s,15,24_15,72,,
6981,24,Wtmix,32.5C,s,16,24_16,72,,
6982,24,Wtmix,32.5C,s,17a,24_17a,72,,
6983,24,Wtmix,32.5C,s,17,24_17,72,,
6984,24,Wtmix,32.5C,s,18,24_18,72,,
6986,24,Wtmix,32.5C,s,19a,24_19a,72,,
6987,24,Wtmix,32.5C,s,20,24_20,72,,
6988,24,Wtmix,32.5C,s,21,24_21,72,,
6990,24,Wtmix,32.5C,s,23,24_23,72,,
6991,24,Wtmix,32.5C,s,24,24_24,72,,
6992,24,Wtmix,32.5C,s,25,24_25,72,,
