TankNumb,Culture,Temperature,SingleOrClump,RecruitID,RecruitID2,Day,Area,Polyps
34,31mix,31C,s,105,34_105,72,,
34,31mix,31C,s,106,34_106,72,,
34,31mix,31C,c,107,34_107,72,,
34,31mix,31C,s,108,34_108,72,,
34,31mix,31C,s,109,34_109,72,,
34,31mix,31C,s,110,34_110,72,,
34,31mix,31C,s,119,34_119,72,,
34,31mix,31C,c,120,34_120,72,,
34,31mix,31C,s,121,34_121,72,,
34,31mix,31C,s,122,34_122,72,,
34,31mix,31C,s,123,34_123,72,,
34,31mix,31C,s,124,34_124,72,,
34,31mix,31C,s,125,34_125,72,,
34,31mix,31C,s,126,34_126,72,,
34,31mix,31C,s,127,34_127,72,,
9,Wtmix,31C,s,1,9_1,72,1.402113,3
9,Wtmix,31C,s,2,9_2,72,2.88846,6
9,Wtmix,31C,s,3,9_3,72,1.995253,6
9,Wtmix,31C,s,4,9_4,72,1.358785,3
9,Wtmix,31C,s,5,9_5,72,3.134974,4
9,Wtmix,31C,s,6,9_6,72,1.01162,3
9,Wtmix,31C,s,15,9_15,72,1.501149,4
9,Wtmix,31C,s,16,9_16,72,1.392425,3
9,Wtmix,31C,s,17,9_17,72,0.740079,1
9,Wtmix,31C,s,18,9_18,72,,
9,Wtmix,31C,s,21,9_21,72,1.587267,4
9,Wtmix,31C,s,19,9_19,72,0.916621,3
9,Wtmix,31C,s,20,9_20,72,2.439569,4
9,Wtmix,31C,c,22,9_22,72,2.617457,6
9,Wtmix,31C,s,24,9_24,72,0.547927,1
9,Wtmix,31C,c,23,9_23,72,3.569602,6
9,Wtmix,31C,s,25,9_25,72,,
9,Wtmix,31C,c,17a,9_17a,72,2.676932,5
9,Wtmix,31C,c,31,9_31,72,3.156234,7
9,Wtmix,31C,s,32,9_32,72,3.566104,5
9,Wtmix,31C,s,33,9_33,72,,
9,Wtmix,31C,s,35,9_35,72,,
9,Wtmix,31C,s,34,9_34,72,3.801583,7
9,Wtmix,31C,c,37,9_37,72,9.043494,12
9,Wtmix,31C,s,38,9_38,72,,
9,Wtmix,31C,s,36,9_36,72,0.639697,1
9,Wtmix,31C,s,39,9_39,72,1.217497,3
9,Wtmix,31C,s,42,9_42,72,,
9,Wtmix,31C,s,40,9_40,72,,
9,Wtmix,31C,s,41,9_41,72,,
9,Wtmix,31C,c,44,9_44,72,1.789914,5
9,Wtmix,31C,s,43,9_43,72,,
9,Wtmix,31C,s,45,9_45,72,,
9,Wtmix,31C,s,46,9_46,72,2.455178,5
9,Wtmix,31C,s,55,9_55,72,,
9,Wtmix,31C,s,56,9_56,72,,
9,Wtmix,31C,s,57,9_57,72,,
9,Wtmix,31C,s,58,9_58,72,2.002788,4
9,Wtmix,31C,s,59,9_59,72,1.519449,3
9,Wtmix,31C,s,60,9_60,72,,
9,Wtmix,31C,s,61,9_61,72,3.691244,7
9,Wtmix,31C,c,62,9_62,72,,
9,Wtmix,31C,c,8,9_8,72,,
9,Wtmix,31C,s,7,9_7,72,,
9,Wtmix,31C,c,9,9_9,72,,
9,Wtmix,31C,s,10,9_10,72,,
9,Wtmix,31C,s,11,9_11,72,,
9,Wtmix,31C,s,12,9_12,72,,
9,Wtmix,31C,s,13,9_13,72,,
9,Wtmix,31C,s,14,9_14,72,,
9,Wtmix,31C,s,26,9_26,72,,
9,Wtmix,31C,c,27,9_27,72,,
9,Wtmix,31C,s,30,9_30,72,,
9,Wtmix,31C,s,28,9_28,72,,
9,Wtmix,31C,s,29,9_29,72,,
9,Wtmix,31C,c,30,9_30,72,,
9,Wtmix,31C,s,47,9_47,72,1.413147,4
9,Wtmix,31C,s,48,9_48,72,2.733986,6
9,Wtmix,31C,s,49,9_49,72,1.28693,5
9,Wtmix,31C,s,50,9_50,72,1.57408,4
9,Wtmix,31C,s,51,9_51,72,1.498458,6
9,Wtmix,31C,s,52,9_52,72,,
9,Wtmix,31C,s,53,9_53,72,,
9,Wtmix,31C,s,54,9_54,72,,
9,Wtmix,31C,c,63,9_63,72,6.744675,13
9,Wtmix,31C,c,64,9_64,72,,
9,Wtmix,31C,s,65,9_65,72,,
9,Wtmix,31C,s,66,9_66,72,,
9,Wtmix,31C,s,67,9_67,72,,
9,Wtmix,31C,s,68,9_68,72,,
9,Wtmix,31C,s,69,9_69,72,,
9,Wtmix,31C,s,70,9_70,72,,
9,Wtmix,31C,c,79,9_79,72,4.100306,8
9,Wtmix,31C,s,80,9_80,72,1.311151,3
9,Wtmix,31C,s,81,9_81,72,,
9,Wtmix,31C,s,82,9_82,72,2.004403,4
9,Wtmix,31C,s,83,9_83,72,,
9,Wtmix,31C,s,84,9_84,72,1.122767,1
9,Wtmix,31C,c,85,9_85,72,,
9,Wtmix,31C,s,86,9_86,72,,
9,Wtmix,31C,s,71,9_71,72,0.851225,2
9,Wtmix,31C,s,72,9_72,72,2.162107,5
9,Wtmix,31C,s,78,9_78,72,1.142682,3
9,Wtmix,31C,s,73,9_73,72,2.32627,4
9,Wtmix,31C,c,76,9_76,72,0.808973,1
9,Wtmix,31C,c,75,9_75,72,,
9,Wtmix,31C,s,74,9_74,72,,
9,Wtmix,31C,s,77,9_77,72,,
18,Wtmix,31C,s,1,18_1,72,1.535596,1
18,Wtmix,31C,s,2,18_2,72,1.952732,4
18,Wtmix,31C,s,3,18_3,72,1.222879,2
18,Wtmix,31C,s,4,18_4,72,1.914517,5
18,Wtmix,31C,s,5,18_5,72,1.005162,3
18,Wtmix,31C,s,6,18_6,72,2.135195,5
18,Wtmix,31C,s,7,18_7,72,,
18,Wtmix,31C,c,14,18_14,72,3.11775,6
18,Wtmix,31C,s,15,18_15,72,,
18,Wtmix,31C,s,16,18_16,72,,
18,Wtmix,31C,s,17,18_17,72,1.265939,1
18,Wtmix,31C,s,18,18_18,72,2.779198,5
18,Wtmix,31C,c,19,18_19,72,4.188039,7
18,Wtmix,31C,c,28,18_28,72,4.960681,8
18,Wtmix,31C,s,27,18_27,72,,
18,Wtmix,31C,s,29,18_29,72,2.314698,6
18,Wtmix,31C,s,30,18_30,72,0.579145,1
18,Wtmix,31C,s,31,18_31,72,3.187452,6
18,Wtmix,31C,s,33,18_33,72,2.432034,5
18,Wtmix,31C,c,32,18_32,72,4.720627,7
18,Wtmix,31C,s,34,18_34,72,1.606375,5
18,Wtmix,31C,s,35,18_35,72,2.917525,6
18,Wtmix,31C,s,36,18_36,72,0.609018,1
18,Wtmix,31C,c,37,18_37,72,4.487838,6
18,Wtmix,31C,s,38,18_38,72,1.874418,3
18,Wtmix,31C,s,39,18_39,72,1.831897,3
18,Wtmix,31C,s,40,18_40,72,1.499534,4
18,Wtmix,31C,s,41,18_41,72,0.841806,2
18,Wtmix,31C,s,42,18_42,72,2.277828,4
18,Wtmix,31C,s,54,18_54,72,3.003105,4
18,Wtmix,31C,s,55,18_55,72,2.762243,6
18,Wtmix,31C,s,56,18_56,72,1.052527,3
18,Wtmix,31C,s,57,18_57,72,1.297695,3
18,Wtmix,31C,s,58,18_58,72,1.886259,4
18,Wtmix,31C,s,59,18_59,72,0.0977442,1
18,Wtmix,31C,s,63,18_63,72,2.839481,6
18,Wtmix,31C,s,64,18_64,72,0.491412,1
18,Wtmix,31C,s,59b,18_59b,72,0.830772,2
18,Wtmix,31C,s,8,18_8,72,,
18,Wtmix,31C,s,9,18_9,72,,
18,Wtmix,31C,s,10,18_10,72,,
18,Wtmix,31C,c,11,18_11,72,,
18,Wtmix,31C,s,12,18_12,72,,
18,Wtmix,31C,s,13,18_13,72,,
18,Wtmix,31C,s,20,18_20,72,,
18,Wtmix,31C,s,21,18_21,72,,
18,Wtmix,31C,s,22,18_22,72,,
18,Wtmix,31C,s,23,18_23,72,,
18,Wtmix,31C,s,24,18_24,72,,
18,Wtmix,31C,s,26,18_26,72,,
18,Wtmix,31C,s,25,18_25,72,,
18,Wtmix,31C,s,25b,18_25b,72,0.808166,1
18,Wtmix,31C,s,43,18_43,72,4.524977,7
18,Wtmix,31C,s,44,18_44,72,,
18,Wtmix,31C,s,45,18_45,72,1.716714,3
18,Wtmix,31C,s,46,18_46,72,,
18,Wtmix,31C,s,47,18_47,72,,
18,Wtmix,31C,s,48,18_48,72,,
18,Wtmix,31C,s,49,18_49,72,,
18,Wtmix,31C,s,50,18_50,72,,
18,Wtmix,31C,c,51,18_51,72,1.705411,3
18,Wtmix,31C,c,52,18_52,72,,
18,Wtmix,31C,s,53,18_53,72,,
18,Wtmix,31C,s,60,18_60,72,1.902137,4
18,Wtmix,31C,s,61,18_61,72,3.925109,7
18,Wtmix,31C,s,62,18_62,72,1.511645,3
18,Wtmix,31C,c,65,18_65,72,,
18,Wtmix,31C,s,66,18_66,72,,
18,Wtmix,31C,s,67,18_67,72,,
18,Wtmix,31C,s,68,18_68,72,1.410994,3
18,Wtmix,31C,s,69,18_69,72,2.286171,4
18,Wtmix,31C,s,70,18_70,72,,
18,Wtmix,31C,s,71,18_71,72,4.277117,6
18,Wtmix,31C,s,72,18_72,72,,
18,Wtmix,31C,s,73,18_73,72,,
18,Wtmix,31C,s,74,18_74,72,0.6327,2
18,Wtmix,31C,c,75,18_75,72,3.556146,7
18,Wtmix,31C,s,76,18_76,72,,
18,Wtmix,31C,s,80,18_80,72,1.642437,4
18,Wtmix,31C,s,81,18_81,72,,
18,Wtmix,31C,s,82,18_82,72,2.441453,4
18,Wtmix,31C,s,83,18_83,72,,
18,Wtmix,31C,s,78,18_78,72,,
18,Wtmix,31C,s,79,18_79,72,,
29,Wtmix,31C,s,1,29_1,72,2.66626,4
29,Wtmix,31C,s,2,29_2,72,2.284289,5
29,Wtmix,31C,s,3,29_3,72,1.951848,4
29,Wtmix,31C,s,4,29_4,72,1.950233,3
29,Wtmix,31C,s,5,29_5,72,3.026696,6
29,Wtmix,31C,s,6,29_6,72,2.083209,1
29,Wtmix,31C,s,13,29_13,72,,
29,Wtmix,31C,s,14,29_14,72,2.519555,6
29,Wtmix,31C,s,15,29_15,72,2.452259,4
29,Wtmix,31C,s,16,29_16,72,3.663315,7
29,Wtmix,31C,s,17,29_17,72,2.499636,4
29,Wtmix,31C,s,17a,29_17a,72,,
29,Wtmix,31C,s,18,29_18,72,,
29,Wtmix,31C,s,19,29_19,72,1.753729,3
29,Wtmix,31C,s,20,29_20,72,1.544573,2
29,Wtmix,31C,s,21,29_21,72,0.911454,3
29,Wtmix,31C,s,31,29_31,72,5.780172,9
29,Wtmix,31C,c,32,29_32,72,3.728996,6
29,Wtmix,31C,s,33,29_33,72,1.859249,3
29,Wtmix,31C,s,34,29_34,72,,
29,Wtmix,31C,s,35,29_35,72,1.42721,2
29,Wtmix,31C,s,36,29_36,72,1.865978,5
29,Wtmix,31C,s,37,29_37,72,1.851173,4
29,Wtmix,31C,s,37a,29_37a,72,,
29,Wtmix,31C,s,38,29_38,72,,
29,Wtmix,31C,s,39,29_39,72,5.84343,8
29,Wtmix,31C,s,40,29_40,72,4.05067,5
29,Wtmix,31C,s,42,29_42,72,1.614292,4
29,Wtmix,31C,s,43,29_43,72,11.949583,16
29,Wtmix,31C,s,44,29_44,72,3.634781,4
29,Wtmix,31C,s,45,29_45,72,1.474855,2
29,Wtmix,31C,s,45a,29_45a,72,,
29,Wtmix,31C,c,46,29_46,72,6.645865,10
29,Wtmix,31C,s,47,29_47,72,2.4423,6
29,Wtmix,31C,c,48,29_48,72,5.231576,7
29,Wtmix,31C,c,49,29_49,72,1.814833,4
29,Wtmix,31C,s,50,29_50,72,,
29,Wtmix,31C,s,51,29_51,72,2.81135,4
29,Wtmix,31C,s,52,29_52,72,0.976597,2
29,Wtmix,31C,s,53,29_53,72,1.720619,3
29,Wtmix,31C,c,54,29_54,72,7.118013,11
29,Wtmix,31C,s,60,29_60,72,2.634766,6
29,Wtmix,31C,s,61,29_61,72,4.596573,7
29,Wtmix,31C,s,62,29_62,72,2.191959,5
29,Wtmix,31C,s,63,29_63,72,1.297732,3
29,Wtmix,31C,s,7,29_7,72,,
29,Wtmix,31C,s,8,29_8,72,,
29,Wtmix,31C,s,9,29_9,72,,
29,Wtmix,31C,s,11,29_11,72,,
29,Wtmix,31C,s,12,29_12,72,,
29,Wtmix,31C,s,23,29_23,72,,
29,Wtmix,31C,s,22,29_22,72,,
29,Wtmix,31C,c,24,29_24,72,,
29,Wtmix,31C,c,25,29_25,72,,
29,Wtmix,31C,s,26,29_26,72,,
29,Wtmix,31C,s,28,29_28,72,,
29,Wtmix,31C,s,29,29_29,72,,
29,Wtmix,31C,c,30,29_30,72,,
29,Wtmix,31C,s,55,29_55,72,,
29,Wtmix,31C,s,56,29_56,72,,
29,Wtmix,31C,s,57,29_57,72,,
29,Wtmix,31C,s,58,29_58,72,,
29,Wtmix,31C,s,59,29_59,72,,
29,Wtmix,31C,c,64,29_64,72,3.656316,6
29,Wtmix,31C,s,65,29_65,72,,
29,Wtmix,31C,s,66,29_66,72,,
29,Wtmix,31C,s,67,29_67,72,,
29,Wtmix,31C,s,68,29_68,72,,
29,Wtmix,31C,s,10,29_10,72,,
29,Wtmix,31C,s,27,29_27,72,,
29,Wtmix,31C,s,69a,29_69a,72,1.425325,2
29,Wtmix,31C,c,69,29_69,72,2.426956,6
29,Wtmix,31C,c,70,29_70,72,2.014837,4
29,Wtmix,31C,s,71,29_71,72,,
29,Wtmix,31C,c,72,29_72,72,10.025461,14
29,Wtmix,31C,s,73,29_73,72,,
29,Wtmix,31C,s,74,29_74,72,,
29,Wtmix,31C,s,81,29_81,72,,
29,Wtmix,31C,s,75,29_75,72,,
29,Wtmix,31C,s,76,29_76,72,,
29,Wtmix,31C,s,77,29_77,72,,
29,Wtmix,31C,s,78,29_78,72,,
29,Wtmix,31C,s,79,29_79,72,1.129493,1
29,Wtmix,31C,s,80,29_80,72,,
10,Wtmix,32.5C,s,1,10_1,72,,
10,Wtmix,32.5C,s,2,10_2,72,,
10,Wtmix,32.5C,s,3,10_3,72,,
10,Wtmix,32.5C,s,4,10_4,72,,
10,Wtmix,32.5C,s,5,10_5,72,,
10,Wtmix,32.5C,s,20,10_20,72,,
10,Wtmix,32.5C,c,19,10_19,72,,
10,Wtmix,32.5C,c,21,10_21,72,,
10,Wtmix,32.5C,s,22,10_22,72,,
10,Wtmix,32.5C,s,24,10_24,72,,
10,Wtmix,32.5C,s,23,10_23,72,,
10,Wtmix,32.5C,s,25,10_25,72,,
10,Wtmix,32.5C,s,26,10_26,72,,
10,Wtmix,32.5C,s,27,10_27,72,,
10,Wtmix,32.5C,s,28,10_28,72,,
10,Wtmix,32.5C,s,29,10_29,72,,
10,Wtmix,32.5C,s,40,10_40,72,,
10,Wtmix,32.5C,s,41,10_41,72,,
10,Wtmix,32.5C,s,42,10_42,72,,
10,Wtmix,32.5C,s,43,10_43,72,,
10,Wtmix,32.5C,s,44,10_44,72,,
10,Wtmix,32.5C,c,45,10_45,72,,
10,Wtmix,32.5C,s,46,10_46,72,,
10,Wtmix,32.5C,s,47,10_47,72,,
10,Wtmix,32.5C,s,48,10_48,72,,
10,Wtmix,32.5C,s,49,10_49,72,,
10,Wtmix,32.5C,s,51,10_51,72,,
10,Wtmix,32.5C,s,53,10_53,72,,
10,Wtmix,32.5C,s,52,10_52,72,,
10,Wtmix,32.5C,s,52a,10_52a,72,,
10,Wtmix,32.5C,s,62,10_62,72,,
10,Wtmix,32.5C,s,63,10_63,72,,
10,Wtmix,32.5C,s,64,10_64,72,,
10,Wtmix,32.5C,s,65,10_65,72,,
10,Wtmix,32.5C,s,66,10_66,72,,
10,Wtmix,32.5C,s,67,10_67,72,,
10,Wtmix,32.5C,s,68,10_68,72,,
10,Wtmix,32.5C,c,69,10_69,72,,
10,Wtmix,32.5C,s,70,10_70,72,,
10,Wtmix,32.5C,s,71,10_71,72,,
10,Wtmix,32.5C,s,72,10_72,72,,
10,Wtmix,32.5C,s,73,10_73,72,,
10,Wtmix,32.5C,s,74,10_74,72,,
10,Wtmix,32.5C,s,75,10_75,72,,
10,Wtmix,32.5C,s,6,10_6,72,,
10,Wtmix,32.5C,s,7,10_7,72,,
10,Wtmix,32.5C,s,8,10_8,72,,
10,Wtmix,32.5C,s,9,10_9,72,,
10,Wtmix,32.5C,s,10,10_10,72,,
10,Wtmix,32.5C,s,11,10_11,72,,
10,Wtmix,32.5C,s,12,10_12,72,,
10,Wtmix,32.5C,s,13,10_13,72,,
10,Wtmix,32.5C,s,14,10_14,72,,
10,Wtmix,32.5C,c,15,10_15,72,,
10,Wtmix,32.5C,s,15a,10_15a,72,,
10,Wtmix,32.5C,s,17,10_17,72,,
10,Wtmix,32.5C,s,18,10_18,72,,
10,Wtmix,32.5C,s,30,10_30,72,,
10,Wtmix,32.5C,s,31,10_31,72,,
10,Wtmix,32.5C,s,32,10_32,72,,
10,Wtmix,32.5C,c,33,10_33,72,,
10,Wtmix,32.5C,s,34,10_34,72,,
10,Wtmix,32.5C,c,35,10_35,72,,
10,Wtmix,32.5C,c,36,10_36,72,,
10,Wtmix,32.5C,s,37,10_37,72,,
10,Wtmix,32.5C,s,38,10_38,72,,
10,Wtmix,32.5C,c,39,10_39,72,,
10,Wtmix,32.5C,s,55,10_55,72,,
10,Wtmix,32.5C,s,56,10_56,72,,
10,Wtmix,32.5C,s,54,10_54,72,,
10,Wtmix,32.5C,s,59,10_59,72,,
10,Wtmix,32.5C,s,60,10_60,72,,
10,Wtmix,32.5C,s,61,10_61,72,,
10,Wtmix,32.5C,s,61a,10_61a,72,,
10,Wtmix,32.5C,s,76,10_76,72,,
10,Wtmix,32.5C,s,58,10_58,72,,
10,Wtmix,32.5C,s,78,10_78,72,,
10,Wtmix,32.5C,s,79,10_79,72,,
10,Wtmix,32.5C,c,80,10_80,72,,
10,Wtmix,32.5C,c,81,10_81,72,,
10,Wtmix,32.5C,s,82,10_82,72,,
10,Wtmix,32.5C,s,83,10_83,72,,
10,Wtmix,32.5C,s,84,10_84,72,,
10,Wtmix,32.5C,s,88,10_88,72,,
10,Wtmix,32.5C,s,85,10_85,72,,
10,Wtmix,32.5C,c,85a,10_85a,72,,
10,Wtmix,32.5C,s,86,10_86,72,,
10,Wtmix,32.5C,s,87,10_87,72,,
24,Wtmix,32.5C,c,1,24_1,72,,
24,Wtmix,32.5C,s,2,24_2,72,,
24,Wtmix,32.5C,c,3,24_3,72,,
24,Wtmix,32.5C,s,4,24_4,72,,
24,Wtmix,32.5C,c,5,24_5,72,,
24,Wtmix,32.5C,s,13,24_13,72,,
24,Wtmix,32.5C,c,14,24_14,72,,
24,Wtmix,32.5C,s,15,24_15,72,,
24,Wtmix,32.5C,s,16,24_16,72,,
24,Wtmix,32.5C,s,17a,24_17a,72,,
24,Wtmix,32.5C,s,17,24_17,72,,
24,Wtmix,32.5C,s,18,24_18,72,,
24,Wtmix,32.5C,c,19,24_19,72,,
24,Wtmix,32.5C,s,19a,24_19a,72,,
24,Wtmix,32.5C,s,20,24_20,72,,
24,Wtmix,32.5C,s,21,24_21,72,,
24,Wtmix,32.5C,c,22,24_22,72,,
24,Wtmix,32.5C,s,23,24_23,72,,
24,Wtmix,32.5C,s,24,24_24,72,,
24,Wtmix,32.5C,s,25,24_25,72,,
24,Wtmix,32.5C,s,26,24_26,72,,
24,Wtmix,32.5C,s,27,24_27,72,,
24,Wtmix,32.5C,s,28,24_28,72,,
24,Wtmix,32.5C,s,29,24_29,72,,
24,Wtmix,32.5C,s,40,24_40,72,,
24,Wtmix,32.5C,s,41,24_41,72,,
24,Wtmix,32.5C,s,42,24_42,72,,
24,Wtmix,32.5C,c,43,24_43,72,,
24,Wtmix,32.5C,c,44,24_44,72,,
24,Wtmix,32.5C,s,45,24_45,72,,
24,Wtmix,32.5C,s,46,24_46,72,,
24,Wtmix,32.5C,s,47,24_47,72,,
24,Wtmix,32.5C,s,48,24_48,72,,
24,Wtmix,32.5C,s,49,24_49,72,,
24,Wtmix,32.5C,s,50,24_50,72,,
24,Wtmix,32.5C,s,56,24_56,72,,
24,Wtmix,32.5C,s,57,24_57,72,,
24,Wtmix,32.5C,s,58,24_58,72,,
24,Wtmix,32.5C,s,59,24_59,72,,
24,Wtmix,32.5C,s,60,24_60,72,,
24,Wtmix,32.5C,s,61,24_61,72,,
24,Wtmix,32.5C,s,62,24_62,72,,
24,Wtmix,32.5C,s,63,24_63,72,,
24,Wtmix,32.5C,s,64,24_64,72,,
24,Wtmix,32.5C,c,65,24_65,72,,
24,Wtmix,32.5C,s,66,24_66,72,,
24,Wtmix,32.5C,s,67,24_67,72,,
24,Wtmix,32.5C,c,6,24_6,72,,
24,Wtmix,32.5C,s,7,24_7,72,,
24,Wtmix,32.5C,s,8,24_8,72,,
24,Wtmix,32.5C,s,9,24_9,72,,
24,Wtmix,32.5C,s,10,24_10,72,,
24,Wtmix,32.5C,s,11,24_11,72,,
24,Wtmix,32.5C,s,12,24_12,72,,
24,Wtmix,32.5C,s,30,24_30,72,,
24,Wtmix,32.5C,s,31,24_31,72,,
24,Wtmix,32.5C,s,32,24_32,72,,
24,Wtmix,32.5C,s,33,24_33,72,,
24,Wtmix,32.5C,s,34,24_34,72,,
24,Wtmix,32.5C,s,35,24_35,72,,
24,Wtmix,32.5C,s,36,24_36,72,,
24,Wtmix,32.5C,s,37,24_37,72,,
24,Wtmix,32.5C,s,38,24_38,72,,
24,Wtmix,32.5C,s,39,24_39,72,,
24,Wtmix,32.5C,s,90,24_90,72,,
24,Wtmix,32.5C,s,51,24_51,72,,
24,Wtmix,32.5C,s,52,24_52,72,,
24,Wtmix,32.5C,s,53,24_53,72,,
24,Wtmix,32.5C,s,54,24_54,72,,
24,Wtmix,32.5C,s,55,24_55,72,,
24,Wtmix,32.5C,c,68,24_68,72,,
24,Wtmix,32.5C,c,69,24_69,72,,
24,Wtmix,32.5C,s,69a,24_69a,72,,
24,Wtmix,32.5C,s,70,24_70,72,,
24,Wtmix,32.5C,s,71,24_71,72,,
24,Wtmix,32.5C,s,72,24_72,72,,
24,Wtmix,32.5C,s,73,24_73,72,,
24,Wtmix,32.5C,s,74,24_74,72,,
24,Wtmix,32.5C,s,75,24_75,72,,
24,Wtmix,32.5C,s,76,24_76,72,,
24,Wtmix,32.5C,s,77,24_77,72,,
24,Wtmix,32.5C,s,78,24_78,72,,
24,Wtmix,32.5C,s,79,24_79,72,,
24,Wtmix,32.5C,s,80,24_80,72,,
24,Wtmix,32.5C,s,81,24_81,72,,
24,Wtmix,32.5C,s,86,24_86,72,,
24,Wtmix,32.5C,s,88,24_88,72,,
24,Wtmix,32.5C,s,89,24_89,72,,
24,Wtmix,32.5C,s,82,24_82,72,,
24,Wtmix,32.5C,s,83,24_83,72,,
24,Wtmix,32.5C,s,84,24_84,72,,
24,Wtmix,32.5C,s,85,24_85,72,,
28,Wtmix,32.5C,s,1,28_1,72,,
28,Wtmix,32.5C,s,2,28_2,72,,
28,Wtmix,32.5C,s,3,28_3,72,,
28,Wtmix,32.5C,s,4,28_4,72,,
28,Wtmix,32.5C,s,5,28_5,72,,
28,Wtmix,32.5C,s,6,28_6,72,,
28,Wtmix,32.5C,s,7,28_7,72,,
28,Wtmix,32.5C,s,8,28_8,72,,
28,Wtmix,32.5C,s,9,28_9,72,,
28,Wtmix,32.5C,s,10,28_10,72,,
28,Wtmix,32.5C,s,24,28_24,72,,
28,Wtmix,32.5C,s,25,28_25,72,,
28,Wtmix,32.5C,s,26,28_26,72,,
28,Wtmix,32.5C,s,27,28_27,72,,
28,Wtmix,32.5C,c,28,28_28,72,,
28,Wtmix,32.5C,s,29,28_29,72,,
28,Wtmix,32.5C,s,30,28_30,72,,
28,Wtmix,32.5C,s,31,28_31,72,,
28,Wtmix,32.5C,s,32,28_32,72,,
28,Wtmix,32.5C,s,33,28_33,72,,
28,Wtmix,32.5C,c,34,28_34,72,,
28,Wtmix,32.5C,s,35,28_35,72,,
28,Wtmix,32.5C,s,45,28_45,72,,
28,Wtmix,32.5C,s,46,28_46,72,,
28,Wtmix,32.5C,s,47,28_47,72,,
28,Wtmix,32.5C,s,48,28_48,72,,
28,Wtmix,32.5C,s,49,28_49,72,,
28,Wtmix,32.5C,s,51,28_51,72,,
28,Wtmix,32.5C,s,52,28_52,72,,
28,Wtmix,32.5C,c,60,28_60,72,,
28,Wtmix,32.5C,s,61,28_61,72,,
28,Wtmix,32.5C,s,62,28_62,72,,
28,Wtmix,32.5C,s,63,28_63,72,,
28,Wtmix,32.5C,s,66,28_66,72,,
28,Wtmix,32.5C,s,67,28_67,72,,
28,Wtmix,32.5C,s,68,28_68,72,,
28,Wtmix,32.5C,c,69,28_69,72,,
28,Wtmix,32.5C,s,70,28_70,72,,
28,Wtmix,32.5C,s,71,28_71,72,,
28,Wtmix,32.5C,s,11,28_11,72,,
28,Wtmix,32.5C,s,12,28_12,72,,
28,Wtmix,32.5C,s,13,28_13,72,,
28,Wtmix,32.5C,s,14,28_14,72,,
28,Wtmix,32.5C,s,15,28_15,72,,
28,Wtmix,32.5C,s,16,28_16,72,,
28,Wtmix,32.5C,s,17,28_17,72,,
28,Wtmix,32.5C,s,18,28_18,72,,
28,Wtmix,32.5C,s,19,28_19,72,,
28,Wtmix,32.5C,s,20,28_20,72,,
28,Wtmix,32.5C,c,21,28_21,72,,
28,Wtmix,32.5C,s,22,28_22,72,,
28,Wtmix,32.5C,s,23,28_23,72,,
28,Wtmix,32.5C,s,36,28_36,72,,
28,Wtmix,32.5C,s,37,28_37,72,,
28,Wtmix,32.5C,s,38,28_38,72,,
28,Wtmix,32.5C,s,39,28_39,72,,
28,Wtmix,32.5C,s,40,28_40,72,,
28,Wtmix,32.5C,s,41,28_41,72,,
28,Wtmix,32.5C,s,42,28_42,72,,
28,Wtmix,32.5C,c,43,28_43,72,,
28,Wtmix,32.5C,s,44,28_44,72,,
28,Wtmix,32.5C,s,54,28_54,72,,
28,Wtmix,32.5C,c,55,28_55,72,,
28,Wtmix,32.5C,c,56,28_56,72,,
28,Wtmix,32.5C,s,58,28_58,72,,
28,Wtmix,32.5C,s,72,28_72,72,,
28,Wtmix,32.5C,s,73,28_73,72,,
28,Wtmix,32.5C,s,74,28_74,72,,
28,Wtmix,32.5C,s,57,28_57,72,,
28,Wtmix,32.5C,s,59,28_59,72,,
28,Wtmix,32.5C,s,75,28_75,72,,
28,Wtmix,32.5C,s,76,28_76,72,,
28,Wtmix,32.5C,s,77,28_77,72,,
28,Wtmix,32.5C,s,78,28_78,72,,
28,Wtmix,32.5C,s,79,28_79,72,,
28,Wtmix,32.5C,s,80,28_80,72,,
28,Wtmix,32.5C,c,81,28_81,72,,
28,Wtmix,32.5C,s,82,28_82,72,,
28,Wtmix,32.5C,s,83,28_83,72,,
28,Wtmix,32.5C,c,84,28_84,72,,
28,Wtmix,32.5C,s,85,28_85,72,,
28,Wtmix,32.5C,s,86,28_86,72,,
28,Wtmix,32.5C,s,87,28_87,72,,
28,Wtmix,32.5C,s,88,28_88,72,,
28,Wtmix,32.5C,s,89,28_89,72,,
28,Wtmix,32.5C,s,93,28_93,72,,
28,Wtmix,32.5C,s,90,28_90,72,,
28,Wtmix,32.5C,s,91,28_91,72,,
28,Wtmix,32.5C,s,92,28_92,72,,
27,31mix,32.5C,s,1,27_1,72,,
27,31mix,32.5C,s,2,27_2,72,,
27,31mix,32.5C,s,3,27_3,72,,
27,31mix,32.5C,c,4,27_4,72,,
27,31mix,32.5C,s,5,27_5,72,,
27,31mix,32.5C,s,6,27_6,72,,
27,31mix,32.5C,s,7,27_7,72,,
27,31mix,32.5C,s,8,27_8,72,,
27,31mix,32.5C,s,9,27_9,72,,
27,31mix,32.5C,s,10,27_10,72,,
27,31mix,32.5C,s,14,27_14,72,,
27,31mix,32.5C,s,15,27_15,72,,
27,31mix,32.5C,s,16,27_16,72,,
27,31mix,32.5C,s,17,27_17,72,,
