TankNumb,Culture,Temperature,SingleOrClump,RecruitID,RecruitID2,Day,Area,Polyps,PropGrowthArea,PropGrowthPolyps,Log10PropGrowthPolypsTranslate
9,WT,31C,s,24,9_24,22,,,,,
9,WT,31C,c,23,9_23,22,,,,,
9,WT,31C,s,25,9_25,22,1.761451,4,,,
9,WT,31C,c,17a,9_17a,22,,,,,
9,WT,31C,c,31,9_31,22,,,,,
9,WT,31C,s,32,9_32,22,3.257048,5,,,
9,WT,31C,s,33,9_33,22,,,,,
9,WT,31C,s,35,9_35,22,,,,,
9,WT,31C,s,34,9_34,22,3.065908,5,,,
9,WT,31C,c,37,9_37,22,,,,,
9,WT,31C,s,38,9_38,22,,,,,
9,WT,31C,s,36,9_36,22,0.705195,1,,,
9,WT,31C,s,42,9_42,22,,,,,
9,WT,31C,s,40,9_40,22,,,,,
9,WT,31C,s,41,9_41,22,1.222065,3,,,
9,WT,31C,c,44,9_44,22,,,,,
9,WT,31C,s,45,9_45,22,,,,,
9,WT,31C,s,46,9_46,22,,,,,
9,WT,31C,s,55,9_55,22,,,,,
9,WT,31C,s,56,9_56,22,,,,,
9,WT,31C,s,57,9_57,22,,,,,
9,WT,31C,s,59,9_59,22,,,,,
9,WT,31C,s,60,9_60,22,,,,,
9,WT,31C,s,61,9_61,22,3.354025,8,,,
9,WT,31C,c,62,9_62,22,,,,,
9,WT,31C,c,8,9_8,22,,,,,
9,WT,31C,s,7,9_7,22,,,,,
9,WT,31C,c,9,9_9,22,,,,,
9,WT,31C,s,10,9_10,22,,,,,
9,WT,31C,s,11,9_11,22,,,,,
9,WT,31C,s,12,9_12,22,,,,,
9,WT,31C,s,13,9_13,22,,,,,
9,WT,31C,s,14,9_14,22,,,,,
9,WT,31C,s,26,9_26,22,,,,,
9,WT,31C,c,27,9_27,22,,,,,
9,WT,31C,s,30a,9_30a,22,,,,,
9,WT,31C,s,28,9_28,22,,,,,
9,WT,31C,s,29,9_29,22,,,,,
9,WT,31C,c,30,9_30,22,,,,,
9,WT,31C,s,47,9_47,22,,,,,
9,WT,31C,s,48,9_48,22,,,,,
9,WT,31C,s,49,9_49,22,,,,,
9,WT,31C,s,50,9_50,22,,,,,
9,WT,31C,s,52,9_52,22,,,,,
9,WT,31C,s,53,9_53,22,,,,,
9,WT,31C,s,54,9_54,22,,,,,
9,WT,31C,c,63,9_63,22,,,,,
9,WT,31C,c,64,9_64,22,,,,,
9,WT,31C,s,65,9_65,22,,,,,
9,WT,31C,s,66,9_66,22,,,,,
9,WT,31C,s,67,9_67,22,,,,,
9,WT,31C,s,69,9_69,22,,,,,
9,WT,31C,s,70,9_70,22,,,,,
9,WT,31C,c,79,9_79,22,,,,,
9,WT,31C,s,81,9_81,22,,,,,
9,WT,31C,s,82,9_82,22,,,,,
9,WT,31C,s,83,9_83,22,,,,,
9,WT,31C,s,84,9_84,22,,,,,
9,WT,31C,c,85,9_85,22,,,,,
9,WT,31C,s,72,9_72,22,,,,,
9,WT,31C,s,78,9_78,22,,,,,
9,WT,31C,s,73,9_73,22,,,,,
9,WT,31C,c,76,9_76,22,,,,,
9,WT,31C,c,75,9_75,22,,,,,
9,WT,31C,s,77,9_77,22,,,,,
9,WT,31C,s,17,9_17,28,1.155478,3,-27.25128658,-25,1.790385707
9,WT,31C,s,4,9_4,28,1.23079,3,-13.09827501,0,1.938090651
9,WT,31C,s,6,9_6,28,1.038561,4,8.546049145,0,1.938090651
9,WT,31C,s,39,9_39,28,1.108079,4,-21.37569944,0,1.938090651
9,WT,31C,s,58,9_58,28,1.249486,3,2.31255998,-25,1.790385707
9,WT,31C,s,68,9_68,28,0.82711,1,-38.22318556,-50,1.564835083
9,WT,31C,s,43,9_43,28,0.577212,3,-11.70888399,0,1.938090651
9,WT,31C,s,80,9_80,28,1.058047,2,0.073585814,0,1.938090651
9,WT,31C,s,74,9_74,28,0.891625,3,-32.7586506,0,1.938090651
9,WT,31C,s,18,9_18,28,0.966673,4,-17.15561673,0,1.938090651
9,WT,31C,s,51,9_51,28,1.391946,4,1.924708987,33.33333333,2.079353551
9,WT,31C,s,71,9_71,28,0.828163,2,9.958003779,100,2.271177548
9,WT,31C,s,86,9_86,28,0.883725,4,-6.537534107,0,1.938090651
9,WT,31C,s,1,9_1,28,1.582594,3,10.40470251,0,1.938090651
9,WT,31C,s,2,9_2,28,2.875529,6,13.55641847,50,2.135813898
9,WT,31C,s,3,9_3,28,1.759813,6,10.64819065,50,2.135813898
9,WT,31C,s,5,9_5,28,2.365728,4,3.244952592,0,1.938090651
9,WT,31C,s,15,9_15,28,1.243166,4,0.624956999,33.33333333,2.079353551
9,WT,31C,s,16,9_16,28,1.297411,3,13.53509985,0,1.938090651
9,WT,31C,s,21,9_21,28,1.210514,3,-30.04103287,0,1.938090651
9,WT,31C,s,19,9_19,28,1.015652,3,-16.07978127,0,1.938090651
9,WT,31C,s,20,9_20,28,2.144007,4,5.581053384,0,1.938090651
9,WT,31C,c,22,9_22,28,2.294104,6,-10.23076378,20,2.028222562
9,WT,31C,s,24,9_24,28,0.644097,1,-17.13417482,0,1.938090651
9,WT,31C,c,23,9_23,28,3.754778,6,-9.84428912,0,1.938090651
9,WT,31C,s,25,9_25,28,1.451458,4,-11.75731739,0,1.938090651
9,WT,31C,c,17a,9_17a,28,2.931618,4,0.280047656,-20,1.824218841
9,WT,31C,c,31,9_31,28,2.914765,6,12.61549815,0,1.938090651
9,WT,31C,s,32,9_32,28,3.26499,5,24.67551808,25,2.048108713
9,WT,31C,s,33,9_33,28,,,,,
9,WT,31C,s,35,9_35,28,1.014598,1,-24.20454206,0,1.938090651
9,WT,31C,s,34,9_34,28,3.159396,4,5.612929494,0,1.938090651
9,WT,31C,c,37,9_37,28,7.484276,12,15.86716267,50,2.135813898
9,WT,31C,s,38,9_38,28,,,,,
9,WT,31C,s,36,9_36,28,0.517437,1,-28.44729,0,1.938090651
9,WT,31C,s,42,9_42,28,,,,,
9,WT,31C,s,40,9_40,28,,,,,
9,WT,31C,s,41,9_41,28,1.111766,3,-9.579439632,50,2.135813898
9,WT,31C,c,44,9_44,28,1.659749,5,9.950501543,66.66666667,2.18577143
9,WT,31C,s,45,9_45,28,1.07253,3,11.53412589,0,1.938090651
9,WT,31C,s,46,9_46,28,1.849871,5,3.573304219,25,2.048108713
9,WT,31C,s,55,9_55,28,,,,,
9,WT,31C,s,56,9_56,28,,,,,
9,WT,31C,s,57,9_57,28,0.620398,2,12.6756931,0,1.938090651
9,WT,31C,s,59,9_59,28,1.262652,3,30.00117373,50,2.135813898
9,WT,31C,s,60,9_60,28,,,,,
9,WT,31C,s,61,9_61,28,3.684733,8,43.73303896,33.33333333,2.079353551
9,WT,31C,c,62,9_62,28,2.83682,6,-11.32540515,-25,1.790385707
9,WT,31C,c,8,9_8,28,2.011554,4,-1.796708289,0,1.938090651
9,WT,31C,s,7,9_7,28,0.68228,4,-11.9486466,0,1.938090651
9,WT,31C,c,9,9_9,28,4.222446,7,19.02763957,-12.5,1.870487512
9,WT,31C,s,10,9_10,28,1.170225,4,-0.465341381,0,1.938090651
9,WT,31C,s,11,9_11,28,1.677655,3,-2.149650833,0,1.938090651
9,WT,31C,s,12,9_12,28,0.654894,1,-17.42448792,0,1.938090651
9,WT,31C,s,13,9_13,28,1.23158,4,4.159865493,33.33333333,2.079353551
9,WT,31C,s,14,9_14,28,,,,,
9,WT,31C,s,26,9_26,28,1.641316,3,0.308077799,0,1.938090651
9,WT,31C,c,27,9_27,28,2.941098,7,-5.663981874,-12.5,1.870487512
9,WT,31C,s,30a,9_30a,28,,,,,
9,WT,31C,s,28,9_28,28,0.896891,3,-13.63699829,50,2.135813898
9,WT,31C,s,29,9_29,28,,,,,
9,WT,31C,c,30,9_30,28,9.323087,11,9.69789531,22.22222222,2.037173449
9,WT,31C,s,47,9_47,28,1.452511,4,0.746105091,33.33333333,2.079353551
9,WT,31C,s,48,9_48,28,1.558368,4,-8.793603248,0,1.938090651
9,WT,31C,s,49,9_49,28,1.190237,4,-3.176244344,0,1.938090651
9,WT,31C,s,50,9_50,28,1.357187,4,-10.34740383,33.33333333,2.079353551
9,WT,31C,s,52,9_52,28,1.684765,5,3.505803584,66.66666667,2.18577143
9,WT,31C,s,53,9_53,28,1.774823,5,2.954598585,25,2.048108713
9,WT,31C,s,54,9_54,28,2.091079,4,6.197407987,0,1.938090651
9,WT,31C,c,63,9_63,28,5.895625,12,-5.833021873,20,2.028222562
9,WT,31C,c,64,9_64,28,2.260134,4,-22.28299759,-33.33333333,1.727386318
9,WT,31C,s,65,9_65,28,,,,,
9,WT,31C,s,66,9_66,28,1.385363,5,6.52107219,25,2.048108713
9,WT,31C,s,67,9_67,28,1.806422,4,-12.84859654,0,1.938090651
9,WT,31C,s,69,9_69,28,2.554797,6,5.723072925,0,1.938090651
9,WT,31C,s,70,9_70,28,0.80973,2,22.10599016,0,1.938090651
9,WT,31C,c,79,9_79,28,5.068779,8,-0.468284836,0,1.938090651
9,WT,31C,s,81,9_81,28,,,,,
9,WT,31C,s,82,9_82,28,1.704778,4,9.512442362,0,1.938090651
9,WT,31C,s,83,9_83,28,0.504798,1,-16.30222841,0,1.938090651
9,WT,31C,s,84,9_84,28,0.943763,1,0.209601089,0,1.938090651
9,WT,31C,c,85,9_85,28,2.017347,5,-12.09269249,0,1.938090651
9,WT,31C,s,72,9_72,28,1.61393,4,-7.314916112,0,1.938090651
9,WT,31C,s,78,9_78,28,1.181021,3,5.074538428,0,1.938090651
9,WT,31C,s,73,9_73,28,2.482382,4,8.755627522,0,1.938090651
9,WT,31C,c,76,9_76,28,2.996923,7,10.42840098,0,1.938090651
9,WT,31C,c,75,9_75,28,2.542421,4,1.573245675,0,1.938090651
9,WT,31C,s,77,9_77,28,,,,,
9,WT,31C,s,17,9_17,72,0.740079,1,-53.40474239,-75,1.068715812
9,WT,31C,s,4,9_4,72,1.358785,3,-4.061001157,0,1.938090651
9,WT,31C,s,6,9_6,72,1.01162,4,5.730288579,0,1.938090651
9,WT,31C,s,39,9_39,72,1.217497,3,-13.61189044,-25,1.790385707
9,WT,31C,s,58,9_58,72,2.002788,4,63.99572895,0,1.938090651
9,WT,31C,s,68,9_68,72,,,,,
9,WT,31C,s,43,9_43,72,,,,,
9,WT,31C,s,80,9_80,72,1.311151,3,24.01299953,50,2.135813898
9,WT,31C,s,74,9_74,72,,,,,
9,WT,31C,s,18,9_18,72,,,,,
9,WT,31C,s,51,9_51,72,1.498458,6,9.724009106,100,2.271177548
9,WT,31C,s,71,9_71,72,0.851225,2,13.02002355,100,2.271177548
9,WT,31C,s,86,9_86,72,,,,,
9,WT,31C,s,1,9_1,72,1.402113,3,-2.185987912,0,1.938090651
9,WT,31C,s,2,9_2,72,2.88846,6,14.06707166,50,2.135813898
9,WT,31C,s,3,9_3,72,1.995253,6,25.45147373,50,2.135813898
9,WT,31C,s,5,9_5,72,3.134974,4,36.81633814,0,1.938090651
9,WT,31C,s,15,9_15,72,1.501149,4,21.50674453,33.33333333,2.079353551
9,WT,31C,s,16,9_16,72,1.392425,4,21.84967709,33.33333333,2.079353551
9,WT,31C,s,21,9_21,72,1.587267,4,-8.267430302,33.33333333,2.079353551
9,WT,31C,s,19,9_19,72,0.916621,3,-24.26240995,0,1.938090651
9,WT,31C,s,20,9_20,72,2.439569,4,20.13592531,0,1.938090651
9,WT,31C,c,22,9_22,72,2.617457,6,2.422172544,20,2.028222562
9,WT,31C,s,24,9_24,72,0.547927,1,-29.50685534,0,1.938090651
9,WT,31C,c,23,9_23,72,3.569602,6,-14.29053705,0,1.938090651
9,WT,31C,s,25,9_25,72,,,,,
9,WT,31C,c,17a,9_17a,72,2.676932,5,-8.431839164,0,1.938090651
9,WT,31C,c,31,9_31,72,3.156234,7,21.94494725,16.66666667,2.014440529
9,WT,31C,s,32,9_32,72,3.566104,5,36.17372909,25,2.048108713
9,WT,31C,s,33,9_33,72,,,,,
9,WT,31C,s,35,9_35,72,,,,,
9,WT,31C,s,34,9_34,72,3.801583,7,27.08008662,75,2.208748387
9,WT,31C,c,37,9_37,72,9.043494,12,40.00605942,50,2.135813898
9,WT,31C,s,38,9_38,72,,,,,
9,WT,31C,s,36,9_36,72,0.639697,1,-11.54081767,0,1.938090651
9,WT,31C,s,42,9_42,72,,,,,
9,WT,31C,s,40,9_40,72,,,,,
9,WT,31C,s,41,9_41,72,,,,,
9,WT,31C,c,44,9_44,72,1.789914,5,18.57331561,66.66666667,2.18577143
9,WT,31C,s,45,9_45,72,,,,,
9,WT,31C,s,46,9_46,72,2.455178,5,37.46412474,25,2.048108713
9,WT,31C,s,55,9_55,72,,,,,
9,WT,31C,s,56,9_56,72,,,,,
9,WT,31C,s,57,9_57,72,,,,,
9,WT,31C,s,59,9_59,72,1.519449,3,56.44069262,50,2.135813898
9,WT,31C,s,60,9_60,72,,,,,
9,WT,31C,s,61,9_61,72,3.691244,7,43.98701823,16.66666667,2.014440529
9,WT,31C,c,62,9_62,72,,,,,
9,WT,31C,c,8,9_8,72,,,,,
9,WT,31C,s,7,9_7,72,,,,,
9,WT,31C,c,9,9_9,72,,,,,
9,WT,31C,s,10,9_10,72,,,,,
9,WT,31C,s,11,9_11,72,,,,,
9,WT,31C,s,12,9_12,72,,,,,
9,WT,31C,s,13,9_13,72,,,,,
9,WT,31C,s,14,9_14,72,,,,,
9,WT,31C,s,26,9_26,72,,,,,
9,WT,31C,c,27,9_27,72,,,,,
9,WT,31C,s,30a,9_30a,72,,,,,
9,WT,31C,s,28,9_28,72,,,,,
9,WT,31C,s,29,9_29,72,,,,,
9,WT,31C,c,30,9_30,72,,,,,
9,WT,31C,s,47,9_47,72,1.413147,4,-1.98418038,33.33333333,2.079353551
9,WT,31C,s,48,9_48,72,2.733986,6,60.01163514,50,2.135813898
9,WT,31C,s,49,9_49,72,1.28693,5,4.689566755,25,2.048108713
9,WT,31C,s,50,9_50,72,1.57408,4,3.980040018,33.33333333,2.079353551
9,WT,31C,s,52,9_52,72,,,,,
9,WT,31C,s,53,9_53,72,,,,,
9,WT,31C,s,54,9_54,72,,,,,
9,WT,31C,c,63,9_63,72,6.744675,13,7.728300766,30,2.067124016
9,WT,31C,c,64,9_64,72,,,,,
9,WT,31C,s,65,9_65,72,,,,,
9,WT,31C,s,66,9_66,72,,,,,
9,WT,31C,s,67,9_67,72,,,,,
9,WT,31C,s,69,9_69,72,,,,,
9,WT,31C,s,70,9_70,72,,,,,
9,WT,31C,c,79,9_79,72,4.100306,8,-19.48544435,0,1.938090651
9,WT,31C,s,81,9_81,72,,,,,
9,WT,31C,s,82,9_82,72,2.004403,4,28.75991361,0,1.938090651
9,WT,31C,s,83,9_83,72,,,,,
9,WT,31C,s,84,9_84,72,1.122767,1,19.21640622,0,1.938090651
9,WT,31C,c,85,9_85,72,,,,,
9,WT,31C,s,72,9_72,72,2.162107,5,24.16589856,25,2.048108713
9,WT,31C,s,78,9_78,72,1.142682,3,1.663546812,0,1.938090651
9,WT,31C,s,73,9_73,72,2.32627,4,1.916205337,0,1.938090651
9,WT,31C,c,76,9_76,72,0.808973,1,-70.19156154,-85.71428571,0
9,WT,31C,c,75,9_75,72,,,,,
9,WT,31C,s,77,9_77,72,,,,,
10,WT,32.5C,s,4,10_4,0,1.443362,3,,,
10,WT,32.5C,s,2,10_2,0,1.192843,1,,,
10,WT,32.5C,s,5,10_5,0,1.835082,3,,,
10,WT,32.5C,s,26,10_26,0,0.491124,2,,,
10,WT,32.5C,s,48,10_48,0,1.200613,5,,,
10,WT,32.5C,s,8,10_8,0,1.276439,3,,,
10,WT,32.5C,s,15a,10_15a,0,1.429697,3,,,
10,WT,32.5C,s,56,10_56,0,1.003146,1,,,
10,WT,32.5C,s,76,10_76,0,1.154797,2,,,
10,WT,32.5C,s,49,10_49,0,0.960544,2,,,
10,WT,32.5C,s,74,10_74,0,3.059809,6,,,
10,WT,32.5C,s,54,10_54,0,2.762402,5,,,
10,WT,32.5C,s,58,10_58,0,0.890186,1,,,
10,WT,32.5C,s,1,10_1,0,1.017346,1,,,
10,WT,32.5C,s,3,10_3,0,1.221244,3,,,
10,WT,32.5C,s,20,10_20,0,1.470691,3,,,
10,WT,32.5C,c,19,10_19,0,6.052866,12,,,
10,WT,32.5C,c,21,10_21,0,6.592255,13,,,
10,WT,32.5C,s,22,10_22,0,1.333509,2,,,
10,WT,32.5C,s,24,10_24,0,0.508539,1,,,
10,WT,32.5C,s,23,10_23,0,2.530907,5,,,
10,WT,32.5C,s,25,10_25,0,1.308859,2,,,
10,WT,32.5C,s,27,10_27,0,1.266257,3,,,
10,WT,32.5C,s,28,10_28,0,1.05325,3,,,
10,WT,32.5C,s,29,10_29,0,1.836957,4,,,
10,WT,32.5C,s,40,10_40,0,1.327882,3,,,
10,WT,32.5C,s,41,10_41,0,4.270336,6,,,
10,WT,32.5C,s,42,10_42,0,1.49802,3,,,
10,WT,32.5C,s,43,10_43,0,0.931072,2,,,
10,WT,32.5C,s,44,10_44,0,1.458902,3,,,
10,WT,32.5C,c,45,10_45,0,2.38006,6,,,
10,WT,32.5C,s,46,10_46,0,1.552679,4,,,
10,WT,32.5C,s,47,10_47,0,1.391383,3,,,
10,WT,32.5C,s,51,10_51,0,0.525687,1,,,
10,WT,32.5C,s,53,10_53,0,1.294123,3,,,
10,WT,32.5C,s,52,10_52,0,0.290977,1,,,
10,WT,32.5C,s,52a,10_52a,0,0.841046,2,,,
10,WT,32.5C,s,62,10_62,0,1.401832,3,,,
10,WT,32.5C,s,63,10_63,0,1.458902,4,,,
10,WT,32.5C,s,64,10_64,0,1.988072,4,,,
10,WT,32.5C,s,65,10_65,0,1.450864,4,,,
10,WT,32.5C,s,66,10_66,0,5.896697,8,,,
10,WT,32.5C,s,67,10_67,0,0.705471,1,,,
10,WT,32.5C,s,68,10_68,0,2.675592,5,,,
10,WT,32.5C,c,69,10_69,0,4.911771,9,,,
10,WT,32.5C,s,70,10_70,0,1.888401,5,,,
10,WT,32.5C,s,71,10_71,0,1.750683,3,,,
10,WT,32.5C,s,72,10_72,0,1.957528,4,,,
10,WT,32.5C,s,73,10_73,0,1.847139,6,,,
10,WT,32.5C,s,75,10_75,0,2.332368,8,,,
10,WT,32.5C,s,6,10_6,0,1.567415,4,,,
10,WT,32.5C,s,7,10_7,0,2.642636,4,,,
10,WT,32.5C,s,9,10_9,0,1.544641,3,,,
10,WT,32.5C,s,10,10_10,0,2.296197,4,,,
10,WT,32.5C,s,11,10_11,0,1.966905,4,,,
10,WT,32.5C,s,12,10_12,0,3.190561,5,,,
10,WT,32.5C,s,13,10_13,0,1.336456,3,,,
10,WT,32.5C,s,14,10_14,0,2.746594,4,,,
10,WT,32.5C,c,15,10_15,0,1.709421,4,,,
10,WT,32.5C,s,17,10_17,0,1.498288,3,,,
10,WT,32.5C,s,18,10_18,0,1.67057,3,,,
10,WT,32.5C,s,30,10_30,0,2.067649,3,,,
10,WT,32.5C,s,31,10_31,0,1.633863,3,,,
10,WT,32.5C,s,32,10_32,0,1.136577,2,,,
10,WT,32.5C,c,33,10_33,0,4.325263,8,,,
10,WT,32.5C,s,34,10_34,0,2.424537,4,,,
10,WT,32.5C,c,35,10_35,0,3.870578,9,,,
10,WT,32.5C,c,36,10_36,0,2.145618,3,,,
10,WT,32.5C,s,37,10_37,0,2.062022,4,,,
10,WT,32.5C,s,38,10_38,0,2.13758,3,,,
10,WT,32.5C,c,39,10_39,0,2.805004,5,,,
10,WT,32.5C,s,55,10_55,0,2.546447,5,,,
10,WT,32.5C,s,59,10_59,0,3.401158,5,,,
10,WT,32.5C,s,60,10_60,0,2.209118,6,,,
10,WT,32.5C,s,61,10_61,0,1.97146,4,,,
10,WT,32.5C,s,61a,10_61a,0,1.132826,3,,,
10,WT,32.5C,s,78,10_78,0,1.632256,5,,,
10,WT,32.5C,s,79,10_79,0,1.367804,3,,,
10,WT,32.5C,c,80,10_80,0,4.222912,6,,,
10,WT,32.5C,c,81,10_81,0,2.759723,6,,,
10,WT,32.5C,s,82,10_82,0,1.834814,3,,,
10,WT,32.5C,s,83,10_83,0,1.292515,3,,,
10,WT,32.5C,s,84,10_84,0,0.925981,2,,,
10,WT,32.5C,s,88,10_88,0,1.880631,1,,,
10,WT,32.5C,s,85,10_85,0,1.641097,4,,,
10,WT,32.5C,c,85a,10_85a,0,3.030872,8,,,
10,WT,32.5C,s,86,10_86,0,1.224728,4,,,
10,WT,32.5C,s,87,10_87,0,1.636275,4,,,
10,WT,32.5C,s,4,10_4,22,1.216179,3,,,
10,WT,32.5C,s,2,10_2,22,,,,,
10,WT,32.5C,s,5,10_5,22,2.020142,4,,,
10,WT,32.5C,s,26,10_26,22,,,,,
10,WT,32.5C,s,48,10_48,22,,,,,
10,WT,32.5C,s,8,10_8,22,,,,,
10,WT,32.5C,s,15a,10_15a,22,,,,,
10,WT,32.5C,s,56,10_56,22,,,,,
10,WT,32.5C,s,76,10_76,22,,,,,
10,WT,32.5C,s,49,10_49,22,,,,,
10,WT,32.5C,s,74,10_74,22,,,,,
10,WT,32.5C,s,54,10_54,22,,,,,
10,WT,32.5C,s,58,10_58,22,,,,,
10,WT,32.5C,s,1,10_1,22,,,,,
10,WT,32.5C,s,3,10_3,22,1.103594,3,,,
10,WT,32.5C,s,20,10_20,22,1.274519,3,,,
10,WT,32.5C,c,19,10_19,22,,,,,
10,WT,32.5C,c,21,10_21,22,,,,,
10,WT,32.5C,s,22,10_22,22,,,,,
10,WT,32.5C,s,24,10_24,22,,,,,
10,WT,32.5C,s,23,10_23,22,,,,,
10,WT,32.5C,s,25,10_25,22,1.227694,2,,,
10,WT,32.5C,s,27,10_27,22,1.277334,3,,,
10,WT,32.5C,s,28,10_28,22,,,,,
10,WT,32.5C,s,29,10_29,22,,,,,
10,WT,32.5C,s,40,10_40,22,1.3477,3,,,
10,WT,32.5C,s,41,10_41,22,,,,,
10,WT,32.5C,s,42,10_42,22,1.687247,3,,,
10,WT,32.5C,s,43,10_43,22,,,,,
10,WT,32.5C,s,44,10_44,22,1.587967,3,,,
10,WT,32.5C,c,45,10_45,22,,,,,
10,WT,32.5C,s,46,10_46,22,1.642981,4,,,
10,WT,32.5C,s,47,10_47,22,,,,,
10,WT,32.5C,s,51,10_51,22,,,,,
10,WT,32.5C,s,53,10_53,22,,,,,
10,WT,32.5C,s,52,10_52,22,,,,,
10,WT,32.5C,s,52a,10_52a,22,,,,,
10,WT,32.5C,s,62,10_62,22,,,,,
10,WT,32.5C,s,63,10_63,22,1.497131,4,,,
10,WT,32.5C,s,64,10_64,22,,,,,
10,WT,32.5C,s,65,10_65,22,1.465659,4,,,
10,WT,32.5C,s,66,10_66,22,,,,,
10,WT,32.5C,s,67,10_67,22,,,,,
10,WT,32.5C,s,68,10_68,22,2.948973,5,,,
10,WT,32.5C,c,69,10_69,22,5.242391,8,,,
10,WT,32.5C,s,70,10_70,22,1.995834,5,,,
10,WT,32.5C,s,71,10_71,22,,,,,
10,WT,32.5C,s,72,10_72,22,,,,,
10,WT,32.5C,s,73,10_73,22,,,,,
10,WT,32.5C,s,75,10_75,22,,,,,
10,WT,32.5C,s,6,10_6,22,,,,,
10,WT,32.5C,s,7,10_7,22,,,,,
10,WT,32.5C,s,9,10_9,22,,,,,
10,WT,32.5C,s,10,10_10,22,,,,,
10,WT,32.5C,s,11,10_11,22,,,,,
10,WT,32.5C,s,12,10_12,22,,,,,
10,WT,32.5C,s,13,10_13,22,,,,,
10,WT,32.5C,s,14,10_14,22,,,,,
10,WT,32.5C,c,15,10_15,22,,,,,
10,WT,32.5C,s,17,10_17,22,,,,,
10,WT,32.5C,s,18,10_18,22,,,,,
10,WT,32.5C,s,30,10_30,22,,,,,
10,WT,32.5C,s,31,10_31,22,,,,,
10,WT,32.5C,s,32,10_32,22,,,,,
10,WT,32.5C,c,33,10_33,22,,,,,
10,WT,32.5C,s,34,10_34,22,,,,,
10,WT,32.5C,c,35,10_35,22,,,,,
10,WT,32.5C,c,36,10_36,22,,,,,
10,WT,32.5C,s,37,10_37,22,,,,,
10,WT,32.5C,s,38,10_38,22,,,,,
10,WT,32.5C,c,39,10_39,22,,,,,
10,WT,32.5C,s,55,10_55,22,,,,,
10,WT,32.5C,s,59,10_59,22,,,,,
10,WT,32.5C,s,60,10_60,22,,,,,
10,WT,32.5C,s,61,10_61,22,,,,,
10,WT,32.5C,s,61a,10_61a,22,,,,,
10,WT,32.5C,s,78,10_78,22,,,,,
10,WT,32.5C,s,79,10_79,22,,,,,
10,WT,32.5C,c,80,10_80,22,,,,,
10,WT,32.5C,c,81,10_81,22,,,,,
10,WT,32.5C,s,82,10_82,22,,,,,
10,WT,32.5C,s,83,10_83,22,,,,,
10,WT,32.5C,s,84,10_84,22,,,,,
10,WT,32.5C,s,88,10_88,22,,,,,
10,WT,32.5C,s,85,10_85,22,,,,,
10,WT,32.5C,c,85a,10_85a,22,,,,,
10,WT,32.5C,s,86,10_86,22,,,,,
10,WT,32.5C,s,87,10_87,22,,,,,
10,WT,32.5C,s,4,10_4,28,1.042774,2,-27.75381367,-33.33333333,1.678214783
10,WT,32.5C,s,2,10_2,28,1.309524,2,9.781756694,100,2.257678575
10,WT,32.5C,s,5,10_5,28,1.684765,2,-8.191296084,-33.33333333,1.678214783
10,WT,32.5C,s,26,10_26,28,0.397624,1,-19.0379619,-50,1.491361694
10,WT,32.5C,s,48,10_48,28,1.134675,2,-5.492027822,-60,1.322219295
10,WT,32.5C,s,8,10_8,28,1.037508,3,-18.71855999,0,1.908485019
10,WT,32.5C,s,15a,10_15a,28,1.287668,3,-9.934202842,0,1.908485019
10,WT,32.5C,s,56,10_56,28,0.878458,1,-12.42969618,0,1.908485019
10,WT,32.5C,s,76,10_76,28,1.148105,2,-0.57949579,0,1.908485019
10,WT,32.5C,s,49,10_49,28,0.841593,3,-12.38371173,50,2.117271296
10,WT,32.5C,s,74,10_74,28,3.209164,6,4.881187028,0,1.908485019
10,WT,32.5C,s,54,10_54,28,2.737809,5,-0.890275927,0,1.908485019
10,WT,32.5C,s,58,10_58,28,0.94034,2,5.634103435,100,2.257678575
10,WT,32.5C,s,1,10_1,28,0.559833,1,-44.97122906,0,1.908485019
10,WT,32.5C,s,3,10_3,28,1.305838,3,6.926871289,0,1.908485019
10,WT,32.5C,s,20,10_20,28,1.365876,4,-7.126921971,33.33333333,2.058172865
10,WT,32.5C,c,19,10_19,28,5.943869,14,-1.800750256,16.66666667,1.989746366
10,WT,32.5C,c,21,10_21,28,7.111932,11,7.88314469,-15.38461538,1.817005679
10,WT,32.5C,s,22,10_22,28,1.025131,2,-23.12530324,0,1.908485019
10,WT,32.5C,s,24,10_24,28,,,,,
10,WT,32.5C,s,23,10_23,28,2.340186,5,-7.535677921,0,1.908485019
10,WT,32.5C,s,25,10_25,28,1.160481,2,-11.33643884,0,1.908485019
10,WT,32.5C,s,27,10_27,28,1.157585,3,-8.582144067,0,1.908485019
10,WT,32.5C,s,28,10_28,28,1.015125,3,-3.619748398,0,1.908485019
10,WT,32.5C,s,29,10_29,28,,,,,
10,WT,32.5C,s,40,10_40,28,1.252119,3,-5.70555215,0,1.908485019
10,WT,32.5C,s,41,10_41,28,4.47208,6,4.724312092,0,1.908485019
10,WT,32.5C,s,42,10_42,28,1.446454,3,-3.442277139,0,1.908485019
10,WT,32.5C,s,43,10_43,28,1.019865,2,9.536641635,0,1.908485019
10,WT,32.5C,s,44,10_44,28,1.600237,3,9.687765182,0,1.908485019
10,WT,32.5C,c,45,10_45,28,,,,,
10,WT,32.5C,s,46,10_46,28,1.47621,4,-4.924971614,0,1.908485019
10,WT,32.5C,s,47,10_47,28,1.095703,3,-21.25079867,0,1.908485019
